,id_municipio,entidad,municipio,carpetas,total,crimes_10k,lat,lon,class,map_input
0,1001,Aguascalientes,Aguascalientes,11091,877190.0,126.43782988862198,21.879823,-102.296047,4,"[21.879823, -102.296047, 126.43782988862198]"
1,1002,Aguascalientes,Asientos,411,46464.0,88.45557851239705,22.238317,-102.089275,4,"[22.238317, -102.089275, 88.45557851239705]"
2,1003,Aguascalientes,Calvillo,304,56048.0,54.23922352269455,21.846907,-102.718751,3,"[21.846907, -102.718751, 54.23922352269455]"
3,1004,Aguascalientes,Cosio,148,15577.0,95.01187648456074,22.366409,-102.300044,4,"[22.366409, -102.300044, 95.01187648456074]"
4,1005,Aguascalientes,Jesus Maria,1498,120405.0,124.4134379801507,21.961273,-102.343416,4,"[21.961273, -102.343416, 124.4134379801507]"
5,1006,Aguascalientes,Pabellon De Arteaga,554,46473.0,119.20900307705573,22.149202,-102.276542,4,"[22.149202, -102.276542, 119.20900307705573]"
6,1007,Aguascalientes,Rincon De Romos,522,53866.0,96.9071399398506,22.229233,-102.323069,4,"[22.229233, -102.323069, 96.9071399398506]"
7,1008,Aguascalientes,San Jose De Gracia,141,8896.0,158.49820143884864,22.150216,-102.415634,4,"[22.150216, -102.415634, 158.49820143884864]"
8,1009,Aguascalientes,Tepezala,143,20926.0,68.33604128834976,22.224228,-102.166971,4,"[22.224228, -102.166971, 68.33604128834976]"
9,1010,Aguascalientes,El Llano,186,20245.0,91.87453692269668,21.918869,-101.965307,4,"[21.918869, -101.965307, 91.87453692269668]"
10,1011,Aguascalientes,San Francisco De Los Romo,756,46454.0,162.74163688810498,22.072393,-102.272678,4,"[22.072393, -102.272678, 162.74163688810498]"
11,2001,Baja California,Ensenada,6534,486639.0,134.26790701115175,31.808944,-116.595134,4,"[31.808944, -116.595134, 134.26790701115175]"
12,2002,Baja California,Mexicali,18019,988417.0,182.3015994261522,32.641176,-115.475579,4,"[32.641176, -115.475579, 182.3015994261522]"
13,2003,Baja California,Tecate,2262,102406.0,220.88549499052843,32.572679,-116.62655,4,"[32.572679, -116.62655, 220.88549499052843]"
14,2004,Baja California,Tijuana,34377,1641570.0,209.41537674299613,32.532461,-117.018913,4,"[32.532461, -117.018913, 209.41537674299613]"
15,2005,Baja California,Playas De Rosarito,2471,96734.0,255.4427605598853,32.363684,-117.054459,4,"[32.363684, -117.054459, 255.4427605598853]"
16,3001,Baja California Sur,Comondu,450,72564.0,62.01422192822912,25.034434,-111.673218,3,"[25.034434, -111.673218, 62.01422192822912]"
17,3002,Baja California Sur,Mulege,472,60171.0,78.44310382077721,27.336868,-112.268275,4,"[27.336868, -112.268275, 78.44310382077721]"
18,3003,Baja California Sur,La Paz,3332,272711.0,122.18062344386603,24.142222,-110.310833,4,"[24.142222, -110.310833, 122.18062344386603]"
19,3008,Baja California Sur,Los Cabos,3422,287671.0,118.9553343924136,23.061591,-109.694749,4,"[23.061591, -109.694749, 118.9553343924136]"
20,3009,Baja California Sur,Loreto,156,18912.0,82.48730964466996,26.012778,-111.343333,4,"[26.012778, -111.343333, 82.48730964466996]"
21,4001,Campeche,Calkini,64,56537.0,11.320020517537165,20.371226,-90.050739,1,"[20.371226, -90.050739, 11.320020517537165]"
22,4002,Campeche,Campeche,1342,283025.0,47.41630598003696,19.844814,-90.539649,3,"[19.844814, -90.539649, 47.41630598003696]"
23,4003,Campeche,Carmen,1078,248303.0,43.4146989766534,18.637789,-91.83645,3,"[18.637789, -91.83645, 43.4146989766534]"
24,4004,Campeche,Champoton,188,90244.0,20.83240991090816,19.356219,-90.723891,1,"[19.356219, -90.723891, 20.83240991090816]"
25,4005,Campeche,Hecelchakan,18,31230.0,5.763688760806897,20.176966,-90.134517,0,"[20.176966, -90.134517, 5.763688760806897]"
26,4006,Campeche,Hopelchen,33,40100.0,8.229426433915235,19.745548,-89.845044,0,"[19.745548, -89.845044, 8.229426433915235]"
27,4007,Campeche,Palizada,13,8971.0,14.491138111693225,18.253598,-92.090902,1,"[18.253598, -92.090902, 14.491138111693225]"
28,4008,Campeche,Tenabo,16,10665.0,15.002344116268132,20.039677,-90.225763,1,"[20.039677, -90.225763, 15.002344116268132]"
29,4009,Campeche,Escarcega,227,58553.0,38.76829539050075,18.604315,-90.732001,3,"[18.604315, -90.732001, 38.76829539050075]"
30,4010,Campeche,Calakmul,57,28424.0,20.053475935828835,18.505371,-89.397276,1,"[18.505371, -89.397276, 20.053475935828835]"
31,4011,Campeche,Candelaria,95,43879.0,21.650447822420677,18.183451,-91.046294,1,"[18.183451, -91.046294, 21.650447822420677]"
32,5001,Coahuila de Zaragoza,Abasolo,2,1015.0,19.70443349753702,27.181944,-101.426389,1,"[27.181944, -101.426389, 19.70443349753702]"
33,5002,Coahuila de Zaragoza,Acuña,2456,147809.0,166.16038265599497,29.330006,-100.978258,4,"[29.330006, -100.978258, 166.16038265599497]"
34,5003,Coahuila de Zaragoza,Allende,179,22654.0,79.01474353315096,28.347222,-100.854167,4,"[28.347222, -100.854167, 79.01474353315096]"
35,5004,Coahuila de Zaragoza,Arteaga,122,23271.0,52.42576597481835,25.450621,-100.849623,3,"[25.450621, -100.849623, 52.42576597481835]"
36,5005,Coahuila de Zaragoza,Candela,14,1720.0,81.39534883720951,26.840278,-100.663889,4,"[26.840278, -100.663889, 81.39534883720951]"
37,5006,Coahuila de Zaragoza,Castaños,201,28068.0,71.6117999144935,26.785278,-101.430556,4,"[26.785278, -101.430556, 71.6117999144935]"
38,5007,Coahuila de Zaragoza,Cuatro Cienegas,131,13546.0,96.70751513361886,26.985833,-102.066667,4,"[26.985833, -102.066667, 96.70751513361886]"
39,5008,Coahuila de Zaragoza,Escobedo,11,3077.0,35.74910627234315,27.234722,-101.4125,2,"[27.234722, -101.4125, 35.74910627234315]"
40,5009,Coahuila de Zaragoza,Francisco I. Madero,502,58360.0,86.01782042494824,25.775,-103.273056,4,"[25.775, -103.273056, 86.01782042494824]"
41,5010,Coahuila de Zaragoza,Frontera,850,80991.0,104.94993270857238,26.926111,-101.449444,4,"[26.926111, -101.449444, 104.94993270857238]"
42,5011,Coahuila de Zaragoza,General Cepeda,36,12471.0,28.866971373586818,25.379908,-101.479292,2,"[25.379908, -101.479292, 28.866971373586818]"
43,5012,Coahuila de Zaragoza,Guerrero,11,1697.0,64.8202710665882,28.308418,-100.378726,3,"[28.308418, -100.378726, 64.8202710665882]"
44,5013,Coahuila de Zaragoza,Hidalgo,6,1565.0,38.33865814696491,27.791681,-99.876055,3,"[27.791681, -99.876055, 38.33865814696491]"
45,5014,Coahuila de Zaragoza,Jimenez,56,10243.0,54.67148296397517,29.070308,-100.674228,3,"[29.070308, -100.674228, 54.67148296397517]"
46,5015,Coahuila de Zaragoza,Juarez,4,1574.0,25.41296060991105,27.606506,-100.72712,2,"[27.606506, -100.72712, 25.41296060991105]"
47,5016,Coahuila de Zaragoza,Lamadrid,11,1773.0,62.0417371686405,27.048494,-101.793599,3,"[27.048494, -101.793599, 62.0417371686405]"
48,5017,Coahuila de Zaragoza,Matamoros,1494,108950.0,137.12712253327203,25.528136,-103.230384,4,"[25.528136, -103.230384, 137.12712253327203]"
49,5018,Coahuila de Zaragoza,Monclova,2549,231107.0,110.29523121324748,26.901242,-101.417224,4,"[26.901242, -101.417224, 110.29523121324748]"
50,5019,Coahuila de Zaragoza,Morelos,61,8599.0,70.93848121874672,28.410104,-100.886631,4,"[28.410104, -100.886631, 70.93848121874672]"
51,5020,Coahuila de Zaragoza,Muzquiz,798,69102.0,115.48146218633336,27.87755,-101.516518,4,"[27.87755, -101.516518, 115.48146218633336]"
52,5021,Coahuila de Zaragoza,Nadadores,36,6614.0,54.42999697611119,27.029031,-101.592023,3,"[27.029031, -101.592023, 54.42999697611119]"
53,5022,Coahuila de Zaragoza,Nava,192,30698.0,62.544791191608816,28.421875,-100.767554,3,"[28.421875, -100.767554, 62.544791191608816]"
54,5023,Coahuila de Zaragoza,Ocampo,48,11671.0,41.127581184131536,27.311215,-102.397405,3,"[27.311215, -102.397405, 41.127581184131536]"
55,5024,Coahuila de Zaragoza,Parras,430,44799.0,95.98428536351271,25.437381,-102.184169,4,"[25.437381, -102.184169, 95.98428536351271]"
56,5025,Coahuila de Zaragoza,Piedras Negras,2300,163595.0,140.59109385983643,28.708093,-100.528441,4,"[28.708093, -100.528441, 140.59109385983643]"
57,5026,Coahuila de Zaragoza,Progreso,3,3304.0,9.079903147699737,27.428978,-100.987233,0,"[27.428978, -100.987233, 9.079903147699737]"
58,5027,Coahuila de Zaragoza,Ramos Arizpe,795,92828.0,85.64226311026864,25.543234,-100.950782,4,"[25.543234, -100.950782, 85.64226311026864]"
59,5028,Coahuila de Zaragoza,Sabinas,927,63522.0,145.93369226409771,27.848888,-101.119989,4,"[27.848888, -101.119989, 145.93369226409771]"
60,5029,Coahuila de Zaragoza,Sacramento,10,2360.0,42.37288135593208,27.004439,-101.725036,3,"[27.004439, -101.725036, 42.37288135593208]"
61,5030,Coahuila de Zaragoza,Saltillo,8168,807537.0,101.14706818387275,25.421665,-100.999721,4,"[25.421665, -100.999721, 101.14706818387275]"
62,5031,Coahuila de Zaragoza,San Buenaventura,183,23587.0,77.58511044219269,27.060257,-101.550029,4,"[27.060257, -101.550029, 77.58511044219269]"
63,5032,Coahuila de Zaragoza,San Juan De Sabinas,332,43232.0,76.79496669133955,27.92939,-101.303293,4,"[27.92939, -101.303293, 76.79496669133955]"
64,5033,Coahuila de Zaragoza,San Pedro,926,106142.0,87.24161971698271,25.757778,-102.983157,4,"[25.757778, -102.983157, 87.24161971698271]"
65,5034,Coahuila de Zaragoza,Sierra Mojada,0,6988.0,0.0,27.286877,-103.701457,0,"[27.286877, -103.701457, 0.0]"
66,5035,Coahuila de Zaragoza,Torreon,6512,679288.0,95.86508226260419,25.541753,-103.453061,4,"[25.541753, -103.453061, 95.86508226260419]"
67,5036,Coahuila de Zaragoza,Viesca,51,21549.0,23.66699150772648,25.343605,-102.80635,2,"[25.343605, -102.80635, 23.66699150772648]"
68,5037,Coahuila de Zaragoza,Villa Union,42,6352.0,66.12090680100722,28.220498,-100.725155,3,"[28.220498, -100.725155, 66.12090680100722]"
69,5038,Coahuila de Zaragoza,Zaragoza,54,13257.0,40.73319755600822,28.487043,-100.917622,3,"[28.487043, -100.917622, 40.73319755600822]"
70,6001,Colima,Armeria,233,29599.0,78.71887563769074,18.937073,-103.964997,4,"[18.937073, -103.964997, 78.71887563769074]"
71,6002,Colima,Colima,4028,150673.0,267.3338952566142,19.242922,-103.728119,4,"[19.242922, -103.728119, 267.3338952566142]"
72,6003,Colima,Comala,256,21544.0,118.82658744894168,19.323199,-103.758801,4,"[19.323199, -103.758801, 118.82658744894168]"
73,6004,Colima,Coquimatlan,209,20198.0,103.47559164273702,19.200979,-103.810541,4,"[19.200979, -103.810541, 103.47559164273702]"
74,6005,Colima,Cuauhtemoc,300,30198.0,99.34432743890294,19.328774,-103.601861,4,"[19.328774, -103.601861, 99.34432743890294]"
75,6006,Colima,Ixtlahuacan,47,5527.0,85.03709064591973,19.001184,-103.738593,4,"[19.001184, -103.738593, 85.03709064591973]"
76,6007,Colima,Manzanillo,3613,184541.0,195.78305092093368,19.053206,-104.316381,4,"[19.053206, -104.316381, 195.78305092093368]"
77,6008,Colima,Minatitlan,87,8985.0,96.82804674457442,19.38611,-104.049637,4,"[19.38611, -104.049637, 96.82804674457442]"
78,6009,Colima,Tecoman,1296,123191.0,105.20249044167205,18.910503,-103.873548,4,"[18.910503, -103.873548, 105.20249044167205]"
79,6010,Colima,Villa De Alvarez,1855,136779.0,135.62023410026427,19.264776,-103.736759,4,"[19.264776, -103.736759, 135.62023410026427]"
80,7001,Chiapas,Acacoyagua,42,18082.0,23.22751907974777,15.340965,-92.674617,2,"[15.340965, -92.674617, 23.22751907974777]"
81,7002,Chiapas,Acala,27,31424.0,8.592158859470441,16.551674,-92.807508,0,"[16.551674, -92.807508, 8.592158859470441]"
82,7003,Chiapas,Acapetahua,119,28380.0,41.930937279774355,15.282838,-92.689132,3,"[15.282838, -92.689132, 41.930937279774355]"
83,7004,Chiapas,Altamirano,11,32872.0,3.3463129715259012,16.73592,-92.038594,0,"[16.73592, -92.038594, 3.3463129715259012]"
84,7005,Chiapas,Amatan,7,19348.0,3.6179450072359,17.372848,-92.819123,0,"[17.372848, -92.819123, 3.6179450072359]"
85,7006,Chiapas,Amatenango De La Frontera,20,30732.0,6.507874528179098,15.435011,-92.115158,0,"[15.435011, -92.115158, 6.507874528179098]"
86,7007,Chiapas,Amatenango Del Valle,6,9913.0,6.0526581256935215,16.528501,-92.435491,0,"[16.528501, -92.435491, 6.0526581256935215]"
87,7008,Chiapas,Angel Albino Corzo,23,28162.0,8.167033591364259,15.872644,-92.72508,0,"[15.872644, -92.72508, 8.167033591364259]"
88,7009,Chiapas,Arriaga,155,40114.0,38.639876352395724,16.236065,-93.899473,3,"[16.236065, -93.899473, 38.639876352395724]"
89,7010,Chiapas,Bejucal De Ocampo,2,7494.0,2.6688017080330844,15.455393,-92.158407,0,"[15.455393, -92.158407, 2.6688017080330844]"
90,7011,Chiapas,Bella Vista,5,20142.0,2.4823751365306217,15.582928,-92.244765,0,"[15.582928, -92.244765, 2.4823751365306217]"
91,7012,Chiapas,Berriozabal,144,51722.0,27.841150767564958,16.800321,-93.273271,2,"[16.800321, -93.273271, 27.841150767564958]"
92,7013,Chiapas,Bochil,25,34997.0,7.143469440237744,16.996383,-92.890219,0,"[16.996383, -92.890219, 7.143469440237744]"
93,7014,Chiapas,El Bosque,4,22606.0,1.7694417411306675,17.06221,-92.721409,0,"[17.06221, -92.721409, 1.7694417411306675]"
94,7015,Chiapas,Cacahoatan,125,45594.0,27.41588805544595,14.989789,-92.16811,2,"[14.989789, -92.16811, 27.41588805544595]"
95,7016,Chiapas,Catazaja,46,17065.0,26.95575739818344,17.728321,-92.016366,2,"[17.728321, -92.016366, 26.95575739818344]"
96,7017,Chiapas,Cintalapa,224,84455.0,26.523000414421947,16.698682,-93.720428,2,"[16.698682, -93.720428, 26.523000414421947]"
97,7018,Chiapas,Coapilla,10,9210.0,10.857763300760078,17.130791,-93.159022,1,"[17.130791, -93.159022, 10.857763300760078]"
98,7019,Chiapas,Comitan De Dominguez,370,153448.0,24.112402898701855,16.252461,-92.135835,2,"[16.252461, -92.135835, 24.112402898701855]"
99,7020,Chiapas,La Concordia,32,46405.0,6.895808641310186,16.116716,-92.687934,0,"[16.116716, -92.687934, 6.895808641310186]"
100,7021,Chiapas,Copainala,24,21800.0,11.00917431192664,17.093611,-93.210556,1,"[17.093611, -93.210556, 11.00917431192664]"
101,7022,Chiapas,Chalchihuitan,11,16803.0,6.5464500386835835,16.963405,-92.618395,0,"[16.963405, -92.618395, 6.5464500386835835]"
102,7023,Chiapas,Chamula,22,87332.0,2.5191224293500767,16.7875,-92.689167,0,"[16.7875, -92.689167, 2.5191224293500767]"
103,7024,Chiapas,Chanal,11,12181.0,9.030457269518125,16.660062,-92.259942,0,"[16.660062, -92.259942, 9.030457269518125]"
104,7025,Chiapas,Chapultenango,2,7644.0,2.6164311878597495,17.340401,-93.130078,0,"[17.340401, -93.130078, 2.6164311878597495]"
105,7026,Chiapas,Chenalho,8,39648.0,2.01775625504439,16.894277,-92.626148,0,"[16.894277, -92.626148, 2.01775625504439]"
106,7027,Chiapas,Chiapa De Corzo,439,100751.0,43.57276850850119,16.707958,-93.015959,3,"[16.707958, -93.015959, 43.57276850850119]"
107,7028,Chiapas,Chiapilla,5,5899.0,8.47601288353961,16.570493,-92.720025,0,"[16.570493, -92.720025, 8.47601288353961]"
108,7029,Chiapas,Chicoasen,2,5000.0,4.0,16.967255,-93.105235,0,"[16.967255, -93.105235, 4.0]"
109,7030,Chiapas,Chicomuselo,26,34744.0,7.483306470181934,15.744936,-92.283287,0,"[15.744936, -92.283287, 7.483306470181934]"
110,7031,Chiapas,Chilon,86,127914.0,6.723267195146724,17.105491,-92.271528,0,"[17.105491, -92.271528, 6.723267195146724]"
111,7032,Chiapas,Escuintla,64,31822.0,20.111872289610897,15.319269,-92.658558,1,"[15.319269, -92.658558, 20.111872289610897]"
112,7033,Chiapas,Francisco Leon,4,7430.0,5.383580080753718,17.350176,-93.309558,0,"[17.350176, -93.309558, 5.383580080753718]"
113,7034,Chiapas,Frontera Comalapa,77,73436.0,10.485320551228314,15.660164,-92.14105,1,"[15.660164, -92.14105, 10.485320551228314]"
114,7035,Chiapas,Frontera Hidalgo,44,14416.0,30.52164261931193,14.777838,-92.175983,2,"[14.777838, -92.175983, 30.52164261931193]"
115,7036,Chiapas,La Grandeza,3,7057.0,4.251098200368434,15.51013,-92.22588,0,"[15.51013, -92.22588, 4.251098200368434]"
116,7037,Chiapas,Huehuetan,146,35017.0,41.69403432618424,15.01852,-92.384181,3,"[15.01852, -92.384181, 41.69403432618424]"
117,7038,Chiapas,Huixtan,50,23625.0,21.16402116402108,16.712151,-92.454597,1,"[16.712151, -92.454597, 21.16402116402108]"
118,7039,Chiapas,Huitiupan,1,23172.0,0.4315553253927165,17.173232,-92.685932,0,"[17.173232, -92.685932, 0.4315553253927165]"
119,7040,Chiapas,Huixtla,254,54332.0,46.74961348744744,15.138028,-92.466011,3,"[15.138028, -92.466011, 46.74961348744744]"
120,7041,Chiapas,La Independencia,6,44891.0,1.3365708048383809,16.253935,-92.023452,0,"[16.253935, -92.023452, 1.3365708048383809]"
121,7042,Chiapas,Ixhuatan,13,11342.0,11.46182331158525,17.293271,-93.008382,1,"[17.293271, -93.008382, 11.46182331158525]"
122,7043,Chiapas,Ixtacomitan,14,10772.0,12.996658002227983,17.430751,-93.096559,1,"[17.430751, -93.096559, 12.996658002227983]"
123,7044,Chiapas,Ixtapa,24,27198.0,8.824178248400598,16.803525,-92.905903,0,"[16.803525, -92.905903, 8.824178248400598]"
124,7045,Chiapas,Ixtapangajoya,6,5384.0,11.144130757800882,17.497539,-93.001666,1,"[17.497539, -93.001666, 11.144130757800882]"
125,7046,Chiapas,Jiquipilas,59,39109.0,15.08604157610777,16.667721,-93.650475,1,"[16.667721, -93.650475, 15.08604157610777]"
126,7047,Chiapas,Jitotol,12,20606.0,5.823546539842735,17.067968,-92.862336,0,"[17.067968, -92.862336, 5.823546539842735]"
127,7048,Chiapas,Juarez,27,21222.0,12.722646310432546,17.608151,-93.193331,1,"[17.608151, -93.193331, 12.722646310432546]"
128,7049,Chiapas,Larrainzar,9,23889.0,3.76742433756123,16.884446,-92.713258,0,"[16.884446, -92.713258, 3.76742433756123]"
129,7050,Chiapas,La Libertad,7,4915.0,14.242115971515759,17.690136,-91.719062,1,"[17.690136, -91.719062, 14.242115971515759]"
130,7051,Chiapas,Mapastepec,258,47932.0,53.82625385963436,15.441134,-92.891606,3,"[15.441134, -92.891606, 53.82625385963436]"
131,7052,Chiapas,Las Margaritas,89,122821.0,7.24631781210056,16.315947,-91.981568,0,"[16.315947, -91.981568, 7.24631781210056]"
132,7053,Chiapas,Mazapa De Madero,2,7769.0,2.5743338911056663,15.387966,-92.187735,0,"[15.387966, -92.187735, 2.5743338911056663]"
133,7054,Chiapas,Mazatan,77,29239.0,26.334689968877132,14.863025,-92.449471,2,"[14.863025, -92.449471, 26.334689968877132]"
134,7055,Chiapas,Metapa,12,5743.0,20.895002611875388,14.837314,-92.190945,1,"[14.837314, -92.190945, 20.895002611875388]"
135,7056,Chiapas,Mitontic,3,11906.0,2.5197379472534784,16.864471,-92.629651,0,"[16.864471, -92.629651, 2.5197379472534784]"
136,7057,Chiapas,Motozintla,100,72967.0,13.704825469047625,15.363167,-92.247744,1,"[15.363167, -92.247744, 13.704825469047625]"
137,7058,Chiapas,Nicolas Ruiz,0,4262.0,0.0,16.437073,-92.585347,0,"[16.437073, -92.585347, 0.0]"
138,7059,Chiapas,Ocosingo,198,218893.0,9.04551538879724,16.908038,-92.095827,0,"[16.908038, -92.095827, 9.04551538879724]"
139,7060,Chiapas,Ocotepec,8,12508.0,6.395906619763331,17.225029,-93.164405,0,"[17.225029, -93.164405, 6.395906619763331]"
140,7061,Chiapas,Ocozocoautla De Espinosa,179,92103.0,19.434763254182723,16.761462,-93.375653,1,"[16.761462, -93.375653, 19.434763254182723]"
141,7062,Chiapas,Ostuacan,15,18128.0,8.2744924977935,17.405591,-93.337136,0,"[17.405591, -93.337136, 8.2744924977935]"
142,7063,Chiapas,Osumacinta,2,3682.0,5.431830526887555,16.935467,-93.091337,0,"[16.935467, -93.091337, 5.431830526887555]"
143,7064,Chiapas,Oxchuc,40,48126.0,8.311515604870523,16.786119,-92.334917,0,"[16.786119, -92.334917, 8.311515604870523]"
144,7065,Chiapas,Palenque,380,119826.0,31.712650009179928,17.509133,-91.981033,2,"[17.509133, -91.981033, 31.712650009179928]"
145,7066,Chiapas,Pantelho,12,22011.0,5.45181954477309,17.006659,-92.46958,0,"[17.006659, -92.46958, 5.45181954477309]"
146,7067,Chiapas,Pantepec,1,12136.0,0.8239947264337498,17.188092,-93.049546,0,"[17.188092, -93.049546, 0.8239947264337498]"
147,7068,Chiapas,Pichucalco,108,31107.0,34.718873565435395,17.508551,-93.117768,2,"[17.508551, -93.117768, 34.718873565435395]"
148,7069,Chiapas,Pijijiapan,237,53525.0,44.27837459131231,15.691674,-93.209317,3,"[15.691674, -93.209317, 44.27837459131231]"
149,7070,Chiapas,El Porvenir,2,14121.0,1.4163302882232092,15.456367,-92.27964,0,"[15.456367, -92.27964, 1.4163302882232092]"
150,7071,Chiapas,Villa Comaltitlan,114,28961.0,39.363281654638925,15.211938,-92.576024,3,"[15.211938, -92.576024, 39.363281654638925]"
151,7072,Chiapas,Pueblo Nuevo Solistahuacan,20,31942.0,6.261348694508798,17.157568,-92.897322,0,"[17.157568, -92.897322, 6.261348694508798]"
152,7073,Chiapas,Rayon,3,9578.0,3.132177907705159,17.200503,-93.011217,0,"[17.200503, -93.011217, 3.132177907705159]"
153,7074,Chiapas,Reforma,158,45104.0,35.03015253636028,17.865812,-93.147108,2,"[17.865812, -93.147108, 35.03015253636028]"
154,7075,Chiapas,Las Rosas,14,28261.0,4.953823290046337,16.364132,-92.369581,0,"[16.364132, -92.369581, 4.953823290046337]"
155,7076,Chiapas,Sabanilla,7,26921.0,2.600200586902418,17.283484,-92.55172,0,"[17.283484, -92.55172, 2.600200586902418]"
156,7077,Chiapas,Salto De Agua,47,63446.0,7.407874412886547,17.557021,-92.333422,0,"[17.557021, -92.333422, 7.407874412886547]"
157,7078,Chiapas,San Cristobal De Las Casas,628,209591.0,29.96311864536165,16.737022,-92.637564,2,"[16.737022, -92.637564, 29.96311864536165]"
158,7079,Chiapas,San Fernando,67,39204.0,17.090092847668558,16.871712,-93.206285,1,"[16.871712, -93.206285, 17.090092847668558]"
159,7080,Chiapas,Siltepec,9,35192.0,2.5573994089565875,15.557185,-92.32286,0,"[15.557185, -92.32286, 2.5573994089565875]"
160,7081,Chiapas,Simojovel,26,44295.0,5.869736990631028,17.140826,-92.715208,0,"[17.140826, -92.715208, 5.869736990631028]"
161,7082,Chiapas,Sitala,5,13844.0,3.6116729268997343,17.025051,-92.307743,0,"[17.025051, -92.307743, 3.6116729268997343]"
162,7083,Chiapas,Socoltenango,13,18539.0,7.012244457629858,16.242949,-92.350316,0,"[16.242949, -92.350316, 7.012244457629858]"
163,7084,Chiapas,Solosuchiapa,7,8082.0,8.66122246968574,17.428656,-93.031179,0,"[17.428656, -93.031179, 8.66122246968574]"
164,7085,Chiapas,Soyalo,6,10707.0,5.603810591202005,16.890993,-92.92529,0,"[16.890993, -92.92529, 5.603810591202005]"
165,7086,Chiapas,Suchiapa,48,24049.0,19.959249864859316,16.621958,-93.104794,1,"[16.621958, -93.104794, 19.959249864859316]"
166,7087,Chiapas,Suchiate,200,38797.0,51.550377606516086,14.679452,-92.150942,3,"[14.679452, -92.150942, 51.550377606516086]"
167,7088,Chiapas,Sunuapa,4,2283.0,17.520805957074085,17.489378,-93.243169,1,"[17.489378, -93.243169, 17.520805957074085]"
168,7089,Chiapas,Tapachula,1815,348156.0,52.13180298486878,14.911071,-92.26432,3,"[14.911071, -92.26432, 52.13180298486878]"
169,7090,Chiapas,Tapalapa,3,3839.0,7.814535035165382,17.190048,-93.104605,0,"[17.190048, -93.104605, 7.814535035165382]"
170,7091,Chiapas,Tapilula,6,12887.0,4.655854737332212,17.248403,-93.016258,0,"[17.248403, -93.016258, 4.655854737332212]"
171,7092,Chiapas,Tecpatan,32,41305.0,7.747246096114245,17.136478,-93.311165,0,"[17.136478, -93.311165, 7.747246096114245]"
172,7093,Chiapas,Tenejapa,5,43593.0,1.146973137889113,16.819017,-92.506492,0,"[16.819017, -92.506492, 1.146973137889113]"
173,7094,Chiapas,Teopisca,14,43175.0,3.2426172553560977,16.541514,-92.472597,0,"[16.541514, -92.472597, 3.2426172553560977]"
174,7096,Chiapas,Tila,40,77554.0,5.157696572710622,17.300635,-92.425865,0,"[17.300635, -92.425865, 5.157696572710622]"
175,7097,Chiapas,Tonala,312,89178.0,34.98620736055993,16.091356,-93.751783,2,"[16.091356, -93.751783, 34.98620736055993]"
176,7098,Chiapas,Totolapa,2,7284.0,2.745744096650187,16.544733,-92.680376,0,"[16.544733, -92.680376, 2.745744096650187]"
177,7099,Chiapas,La Trinitaria,35,76917.0,4.550359478398805,16.119059,-92.050469,0,"[16.119059, -92.050469, 4.550359478398805]"
178,7100,Chiapas,Tumbala,22,34305.0,6.413059320798744,17.278463,-92.315988,0,"[17.278463, -92.315988, 6.413059320798744]"
179,7101,Chiapas,Tuxtla Gutierrez,1873,598710.0,31.28392710995293,16.753972,-93.115192,2,"[16.753972, -93.115192, 31.28392710995293]"
180,7102,Chiapas,Tuxtla Chico,153,41823.0,36.582741553690546,14.94019,-92.16897,2,"[14.94019, -92.16897, 36.582741553690546]"
181,7103,Chiapas,Tuzantan,41,31755.0,12.911352542906606,15.146063,-92.421621,1,"[15.146063, -92.421621, 12.911352542906606]"
182,7104,Chiapas,Tzimol,10,15316.0,6.529119874640878,16.184231,-92.187937,0,"[16.184231, -92.187937, 6.529119874640878]"
183,7105,Chiapas,Union Juarez,11,15350.0,7.166123778501658,15.060656,-92.081888,0,"[15.060656, -92.081888, 7.166123778501658]"
184,7106,Chiapas,Venustiano Carranza,52,65009.0,7.9988924610438525,16.339617,-92.565135,0,"[16.339617, -92.565135, 7.9988924610438525]"
185,7107,Chiapas,Villa Corzo,63,79003.0,7.974380719719481,16.184751,-93.267684,0,"[16.184751, -93.267684, 7.974380719719481]"
186,7108,Chiapas,Villaflores,245,104833.0,23.37050356280945,16.235486,-93.267708,2,"[16.235486, -93.267708, 23.37050356280945]"
187,7109,Chiapas,Yajalon,26,37833.0,6.872307244997734,17.17391,-92.333944,0,"[17.17391, -92.333944, 6.872307244997734]"
188,7110,Chiapas,San Lucas,5,7202.0,6.942515967786697,16.611637,-92.719342,0,"[16.611637, -92.719342, 6.942515967786697]"
189,7111,Chiapas,Zinacantan,15,41112.0,3.64856976065381,16.760119,-92.723581,0,"[16.760119, -92.723581, 3.64856976065381]"
190,7112,Chiapas,San Juan Cancuc,8,34829.0,2.2969364609951426,16.892243,-92.371953,0,"[16.892243, -92.371953, 2.2969364609951426]"
191,7113,Chiapas,Aldama,6,6712.0,8.939213349225223,16.917818,-92.688192,0,"[16.917818, -92.688192, 8.939213349225223]"
192,7114,Chiapas,Benemerito De Las Americas,65,20193.0,32.18937255484586,16.515828,-90.653302,2,"[16.515828, -90.653302, 32.18937255484586]"
193,7115,Chiapas,Maravilla Tenejapa,4,12945.0,3.0899961375048375,16.140397,-91.295104,0,"[16.140397, -91.295104, 3.0899961375048375]"
